energy;distance;angle
-398.62471087;1.5500;116.0
-398.623516292;1.5500;117.0
-398.622276162;1.5500;118.0
-398.620990865;1.5500;119.0
-398.619660791;1.5500;120.0
-398.618286341;1.5500;121.0
-398.616867925;1.5500;122.0
-398.615405964;1.5500;123.0
-398.613900891;1.5500;124.0
-398.612353151;1.5500;125.0
-398.610763204;1.5500;126.0
-398.609131524;1.5500;127.0
-398.607458603;1.5500;128.0
-398.605744951;1.5500;129.0
-398.603991098;1.5500;130.0
-398.602197596;1.5500;131.0
-398.600365021;1.5500;132.0
-398.598493974;1.5500;133.0
-398.596585086;1.5500;134.0
-398.594639018;1.5500;135.0
-398.592656467;1.5500;136.0
-398.590638165;1.5500;137.0
-398.588584885;1.5500;138.0
-398.586497448;1.5500;139.0
-398.584376719;1.5500;140.0
-398.582223622;1.5500;141.0
-398.580039136;1.5500;142.0
-398.577824306;1.5500;143.0
-398.575580252;1.5500;144.0
-398.573308168;1.5500;145.0
-398.571009338;1.5500;146.0
-398.568685142;1.5500;147.0
-398.566337067;1.5500;148.0
-398.563966716;1.5500;149.0
-398.561575826;1.5500;150.0
-398.559166279;1.5500;151.0
-398.556740118;1.5500;152.0
-398.554299571;1.5500;153.0
-398.551847067;1.5500;154.0
-398.549385263;1.5500;155.0
-398.546917071;1.5500;156.0
-398.544445694;1.5500;157.0
-398.541974655;1.5500;158.0
-398.539507848;1.5500;159.0
-398.53704958;1.5500;160.0
-398.625382006;1.5500;70.0
-398.626528473;1.5500;71.0
-398.62762857;1.5500;72.0
-398.628681101;1.5500;73.0
-398.629685005;1.5500;74.0
-398.630639345;1.5500;75.0
-398.6315433;1.5500;76.0
-398.632396158;1.5500;77.0
-398.633197302;1.5500;78.0
-398.63394621;1.5500;79.0
-398.63464244;1.5500;80.0
-398.635285631;1.5500;81.0
-398.635875492;1.5500;82.0
-398.636411798;1.5500;83.0
-398.636894384;1.5500;84.0
-398.63732314;1.5500;85.0
-398.637698006;1.5500;86.0
-398.638018968;1.5500;87.0
-398.638286053;1.5500;88.0
-398.638499325;1.5500;89.0
-398.638658882;1.5500;90.0
-398.638764852;1.5500;91.0
-398.63881739;1.5500;92.0
-398.638816674;1.5500;93.0
-398.638762903;1.5500;94.0
-398.638656295;1.5500;95.0
-398.638497085;1.5500;96.0
-398.638285522;1.5500;97.0
-398.638021865;1.5500;98.0
-398.637706387;1.5500;99.0
-398.622391957;1.6000;100.0
-398.621976539;1.6000;101.0
-398.621512238;1.6000;102.0
-398.620999331;1.6000;103.0
-398.620438098;1.6000;104.0
-398.619828825;1.6000;105.0
-398.6191718;1.6000;106.0
-398.618467315;1.6000;107.0
-398.617715663;1.6000;108.0
-398.616917143;1.6000;109.0
-398.616072053;1.6000;110.0
-398.615180695;1.6000;111.0
-398.614243375;1.6000;112.0
-398.6132604;1.6000;113.0
-398.612232082;1.6000;114.0
-398.611158736;1.6000;115.0
-398.610040682;1.6000;116.0
-398.608878241;1.6000;117.0
-398.607671743;1.6000;118.0
-398.606421522;1.6000;119.0
-398.605127916;1.6000;120.0
-398.603791272;1.6000;121.0
-398.602411943;1.6000;122.0
-398.600990291;1.6000;123.0
-398.599526686;1.6000;124.0
-398.598021509;1.6000;125.0
-398.596475149;1.6000;126.0
-398.59488801;1.6000;127.0
-398.593260507;1.6000;128.0
-398.591593069;1.6000;129.0
-398.589886141;1.6000;130.0
-398.588140185;1.6000;131.0
-398.58635568;1.6000;132.0
-398.584533128;1.6000;133.0
-398.58267305;1.6000;134.0
-398.580775993;1.6000;135.0
-398.57884253;1.6000;136.0
-398.576873263;1.6000;137.0
-398.574868825;1.6000;138.0
-398.572829885;1.6000;139.0
-398.57075715;1.6000;140.0
-398.568651367;1.6000;141.0
-398.566513332;1.6000;142.0
-398.56434389;1.6000;143.0
-398.562143941;1.6000;144.0
-398.55991445;1.6000;145.0
-398.557656447;1.6000;146.0
-398.55537104;1.6000;147.0
-398.55305942;1.6000;148.0
-398.55072287;1.6000;149.0
-398.54836278;1.6000;150.0
-398.545980654;1.6000;151.0
-398.543578127;1.6000;152.0
-398.54115698;1.6000;153.0
-398.538719157;1.6000;154.0
-398.536266791;1.6000;155.0
-398.533802221;1.6000;156.0
-398.531328027;1.6000;157.0
-398.528847062;1.6000;158.0
-398.526362487;1.6000;159.0
-398.523877824;1.6000;160.0
-398.611406615;1.6000;70.0
-398.612483409;1.6000;71.0
-398.613517054;1.6000;72.0
-398.614506205;1.6000;73.0
-398.615449674;1.6000;74.0
-398.616346413;1.6000;75.0
-398.617195505;1.6000;76.0
-398.617996155;1.6000;77.0
-398.618747676;1.6000;78.0
-398.619449487;1.6000;79.0
-398.620101099;1.6000;80.0
-398.62070211;1.6000;81.0
-398.621252195;1.6000;82.0
-398.621751103;1.6000;83.0
-398.622198646;1.6000;84.0
-398.622594696;1.6000;85.0
-398.622939177;1.6000;86.0
-398.623232063;1.6000;87.0
-398.623473367;1.6000;88.0
-398.623663143;1.6000;89.0
-398.623801479;1.6000;90.0
-398.62388849;1.6000;91.0
-398.62392432;1.6000;92.0
-398.623909136;1.6000;93.0
-398.623843122;1.6000;94.0
-398.623726482;1.6000;95.0
-398.623559436;1.6000;96.0
-398.623342213;1.6000;97.0
-398.623075057;1.6000;98.0
-398.622758218;1.6000;99.0
-398.606275102;1.6500;100.0
-398.605865529;1.6500;101.0
-398.605409157;1.6500;102.0
-398.604906239;1.6500;103.0
-398.60435703;1.6500;104.0
-398.603761788;1.6500;105.0
-398.603120775;1.6500;106.0
-398.602434252;1.6500;107.0
-398.601702485;1.6500;108.0
-398.600925741;1.6500;109.0
-398.600104287;1.6500;110.0
-398.599238394;1.6500;111.0
-398.598328333;1.6500;112.0
-398.597374379;1.6500;113.0
-398.596376808;1.6500;114.0
-398.595335899;1.6500;115.0
-398.594251932;1.6500;116.0
-398.593125193;1.6500;117.0
-398.59195597;1.6500;118.0
-398.590744553;1.6500;119.0
-398.589491241;1.6500;120.0
-398.588196332;1.6500;121.0
-398.586860134;1.6500;122.0
-398.58548296;1.6500;123.0
-398.584065127;1.6500;124.0
-398.582606961;1.6500;125.0
-398.581108798;1.6500;126.0
-398.579570979;1.6500;127.0
-398.577993857;1.6500;128.0
-398.576377796;1.6500;129.0
-398.574723169;1.6500;130.0
-398.573030364;1.6500;131.0
-398.571299781;1.6500;132.0
-398.569531839;1.6500;133.0
-398.567726969;1.6500;134.0
-398.565885622;1.6500;135.0
-398.56400827;1.6500;136.0
-398.562095405;1.6500;137.0
-398.560147545;1.6500;138.0
-398.558165231;1.6500;139.0
-398.556149036;1.6500;140.0
-398.554099563;1.6500;141.0
-398.552017448;1.6500;142.0
-398.549903369;1.6500;143.0
-398.547758042;1.6500;144.0
-398.545582232;1.6500;145.0
-398.543376754;1.6500;146.0
-398.541142481;1.6500;147.0
-398.538880348;1.6500;148.0
-398.536591361;1.6500;149.0
-398.534276604;1.6500;150.0
-398.531937249;1.6500;151.0
-398.529574566;1.6500;152.0
-398.527189936;1.6500;153.0
-398.524784865;1.6500;154.0
-398.522360999;1.6500;155.0
-398.519920146;1.6500;156.0
-398.517464297;1.6500;157.0
-398.514995652;1.6500;158.0
-398.512516655;1.6500;159.0
-398.510030028;1.6500;160.0
-398.596176453;1.6500;70.0
-398.597186886;1.6500;71.0
-398.598157275;1.6500;72.0
-398.599086136;1.6500;73.0
-398.599972164;1.6500;74.0
-398.60081421;1.6500;75.0
-398.601611274;1.6500;76.0
-398.60236249;1.6500;77.0
-398.603067119;1.6500;78.0
-398.603724529;1.6500;79.0
-398.604334196;1.6500;80.0
-398.604895686;1.6500;81.0
-398.605408653;1.6500;82.0
-398.605872823;1.6500;83.0
-398.606287993;1.6500;84.0
-398.606654022;1.6500;85.0
-398.606970822;1.6500;86.0
-398.607238355;1.6500;87.0
-398.607456626;1.6500;88.0
-398.607625678;1.6500;89.0
-398.607745587;1.6500;90.0
-398.607816457;1.6500;91.0
-398.60783842;1.6500;92.0
-398.607811629;1.6500;93.0
-398.607736254;1.6500;94.0
-398.607612483;1.6500;95.0
-398.607440517;1.6500;96.0
-398.60722057;1.6500;97.0
-398.606952863;1.6500;98.0
-398.606637627;1.6500;99.0
-398.589348595;1.7000;100.0
-398.588947444;1.7000;101.0
-398.588501576;1.7000;102.0
-398.58801122;1.7000;103.0
-398.587476608;1.7000;104.0
-398.586897971;1.7000;105.0
-398.586275546;1.7000;106.0
-398.585609568;1.7000;107.0
-398.584900276;1.7000;108.0
-398.584147909;1.7000;109.0
-398.583352709;1.7000;110.0
-398.582514916;1.7000;111.0
-398.581634774;1.7000;112.0
-398.580712528;1.7000;113.0
-398.579748424;1.7000;114.0
-398.57874271;1.7000;115.0
-398.577695636;1.7000;116.0
-398.576607453;1.7000;117.0
-398.575478417;1.7000;118.0
-398.574308785;1.7000;119.0
-398.573098817;1.7000;120.0
-398.571848778;1.7000;121.0
-398.570558935;1.7000;122.0
-398.569229561;1.7000;123.0
-398.567860932;1.7000;124.0
-398.566453332;1.7000;125.0
-398.565007048;1.7000;126.0
-398.563522376;1.7000;127.0
-398.561999617;1.7000;128.0
-398.560439081;1.7000;129.0
-398.558841086;1.7000;130.0
-398.55720596;1.7000;131.0
-398.555534041;1.7000;132.0
-398.553825676;1.7000;133.0
-398.552081229;1.7000;134.0
-398.550301072;1.7000;135.0
-398.548485595;1.7000;136.0
-398.546635204;1.7000;137.0
-398.544750319;1.7000;138.0
-398.542831383;1.7000;139.0
-398.540878858;1.7000;140.0
-398.538893229;1.7000;141.0
-398.536875006;1.7000;142.0
-398.534824728;1.7000;143.0
-398.532742963;1.7000;144.0
-398.530630313;1.7000;145.0
-398.528487416;1.7000;146.0
-398.526314954;1.7000;147.0
-398.524113653;1.7000;148.0
-398.521884288;1.7000;149.0
-398.519627693;1.7000;150.0
-398.517344764;1.7000;151.0
-398.515036469;1.7000;152.0
-398.512703854;1.7000;153.0
-398.510348056;1.7000;154.0
-398.507970313;1.7000;155.0
-398.505571981;1.7000;156.0
-398.503154545;1.7000;157.0
-398.500719643;1.7000;158.0
-398.498269088;1.7000;159.0
-398.495804895;1.7000;160.0
-398.580061744;1.7000;70.0
-398.581008524;1.7000;71.0
-398.581918273;1.7000;72.0
-398.582789384;1.7000;73.0
-398.583620446;1.7000;74.0
-398.584410226;1.7000;75.0
-398.585157653;1.7000;76.0
-398.585861805;1.7000;77.0
-398.586521894;1.7000;78.0
-398.587137254;1.7000;79.0
-398.587707331;1.7000;80.0
-398.588231667;1.7000;81.0
-398.588709895;1.7000;82.0
-398.589141728;1.7000;83.0
-398.589526947;1.7000;84.0
-398.589865398;1.7000;85.0
-398.590156983;1.7000;86.0
-398.590401652;1.7000;87.0
-398.590599398;1.7000;88.0
-398.590750251;1.7000;89.0
-398.590854273;1.7000;90.0
-398.590911558;1.7000;91.0
-398.590922219;1.7000;92.0
-398.590886395;1.7000;93.0
-398.590804238;1.7000;94.0
-398.590675918;1.7000;95.0
-398.590501618;1.7000;96.0
-398.59028153;1.7000;97.0
-398.590015857;1.7000;98.0
-398.589704806;1.7000;99.0
-398.571902319;1.7500;100.0
-398.571511723;1.7500;101.0
-398.571078475;1.7500;102.0
-398.57060278;1.7500;103.0
-398.570084845;1.7500;104.0
-398.569524879;1.7500;105.0
-398.568923094;1.7500;106.0
-398.568279703;1.7500;107.0
-398.567594919;1.7500;108.0
-398.566868958;1.7500;109.0
-398.566102036;1.7500;110.0
-398.565294371;1.7500;111.0
-398.564446181;1.7500;112.0
-398.563557686;1.7500;113.0
-398.562629107;1.7500;114.0
-398.561660666;1.7500;115.0
-398.560652587;1.7500;116.0
-398.559605095;1.7500;117.0
-398.558518417;1.7500;118.0
-398.557392784;1.7500;119.0
-398.556228426;1.7500;120.0
-398.555025578;1.7500;121.0
-398.553784478;1.7500;122.0
-398.552505365;1.7500;123.0
-398.551188484;1.7500;124.0
-398.549834083;1.7500;125.0
-398.548442414;1.7500;126.0
-398.547013734;1.7500;127.0
-398.545548305;1.7500;128.0
-398.544046394;1.7500;129.0
-398.542508276;1.7500;130.0
-398.54093423;1.7500;131.0
-398.539324546;1.7500;132.0
-398.537679518;1.7500;133.0
-398.535999452;1.7500;134.0
-398.53428466;1.7500;135.0
-398.532535469;1.7500;136.0
-398.530752213;1.7500;137.0
-398.528935241;1.7500;138.0
-398.527084914;1.7500;139.0
-398.525201608;1.7500;140.0
-398.523285716;1.7500;141.0
-398.521337648;1.7500;142.0
-398.519357834;1.7500;143.0
-398.517346725;1.7500;144.0
-398.515304794;1.7500;145.0
-398.513232543;1.7500;146.0
-398.511130501;1.7500;147.0
-398.508999229;1.7500;148.0
-398.506839322;1.7500;149.0
-398.504651417;1.7500;150.0
-398.502436194;1.7500;151.0
-398.500194381;1.7500;152.0
-398.497926761;1.7500;153.0
-398.495634181;1.7500;154.0
-398.493317558;1.7500;155.0
-398.490977886;1.7500;156.0
-398.488616254;1.7500;157.0
-398.486233851;1.7500;158.0
-398.483831986;1.7500;159.0
-398.481412109;1.7500;160.0
-398.563361415;1.7500;70.0
-398.564246739;1.7500;71.0
-398.565097998;1.7500;72.0
-398.565913473;1.7500;73.0
-398.566691661;1.7500;74.0
-398.567431256;1.7500;75.0
-398.568131124;1.7500;76.0
-398.568790297;1.7500;77.0
-398.569407945;1.7500;78.0
-398.569983372;1.7500;79.0
-398.570515996;1.7500;80.0
-398.571005338;1.7500;81.0
-398.571451012;1.7500;82.0
-398.571852712;1.7500;83.0
-398.572210207;1.7500;84.0
-398.572523326;1.7500;85.0
-398.572791956;1.7500;86.0
-398.573016033;1.7500;87.0
-398.573195533;1.7500;88.0
-398.573330471;1.7500;89.0
-398.573420895;1.7500;90.0
-398.573466877;1.7500;91.0
-398.573468515;1.7500;92.0
-398.573425926;1.7500;93.0
-398.573339245;1.7500;94.0
-398.573208621;1.7500;95.0
-398.573034215;1.7500;96.0
-398.572816199;1.7500;97.0
-398.572554752;1.7500;98.0
-398.572250061;1.7500;99.0
-398.554170384;1.8000;100.0
-398.553792039;1.8000;101.0
-398.553373072;1.8000;102.0
-398.552913665;1.8000;103.0
-398.552414004;1.8000;104.0
-398.551874275;1.8000;105.0
-398.551294668;1.8000;106.0
-398.550675374;1.8000;107.0
-398.550016587;1.8000;108.0
-398.5493185;1.8000;109.0
-398.548581307;1.8000;110.0
-398.547805207;1.8000;111.0
-398.546990395;1.8000;112.0
-398.546137071;1.8000;113.0
-398.545245434;1.8000;114.0
-398.544315685;1.8000;115.0
-398.543348027;1.8000;116.0
-398.542342663;1.8000;117.0
-398.541299799;1.8000;118.0
-398.540219641;1.8000;119.0
-398.539102398;1.8000;120.0
-398.537948281;1.8000;121.0
-398.536757503;1.8000;122.0
-398.535530279;1.8000;123.0
-398.534266827;1.8000;124.0
-398.532967368;1.8000;125.0
-398.531632126;1.8000;126.0
-398.530261328;1.8000;127.0
-398.528855205;1.8000;128.0
-398.527413991;1.8000;129.0
-398.525937927;1.8000;130.0
-398.524427256;1.8000;131.0
-398.522882226;1.8000;132.0
-398.521303094;1.8000;133.0
-398.519690118;1.8000;134.0
-398.518043567;1.8000;135.0
-398.516363715;1.8000;136.0
-398.514650844;1.8000;137.0
-398.512905244;1.8000;138.0
-398.511127215;1.8000;139.0
-398.509317067;1.8000;140.0
-398.50747512;1.8000;141.0
-398.505601708;1.8000;142.0
-398.503697177;1.8000;143.0
-398.501761888;1.8000;144.0
-398.499796217;1.8000;145.0
-398.497800558;1.8000;146.0
-398.495775325;1.8000;147.0
-398.493720953;1.8000;148.0
-398.491637902;1.8000;149.0
-398.489526657;1.8000;150.0
-398.487387734;1.8000;151.0
-398.48522168;1.8000;152.0
-398.483029083;1.8000;153.0
-398.480810567;1.8000;154.0
-398.478566809;1.8000;155.0
-398.476298534;1.8000;156.0
-398.474006532;1.8000;157.0
-398.471691656;1.8000;158.0
-398.469354844;1.8000;159.0
-398.46699712;1.8000;160.0
-398.546317129;1.8000;70.0
-398.547142827;1.8000;71.0
-398.547937423;1.8000;72.0
-398.548699096;1.8000;73.0
-398.549426259;1.8000;74.0
-398.550117536;1.8000;75.0
-398.55077174;1.8000;76.0
-398.551387853;1.8000;77.0
-398.551965009;1.8000;78.0
-398.552502478;1.8000;79.0
-398.552999649;1.8000;80.0
-398.55345602;1.8000;81.0
-398.553871181;1.8000;82.0
-398.554244806;1.8000;83.0
-398.554576644;1.8000;84.0
-398.554866504;1.8000;85.0
-398.555114254;1.8000;86.0
-398.555319808;1.8000;87.0
-398.555483126;1.8000;88.0
-398.555604201;1.8000;89.0
-398.555683058;1.8000;90.0
-398.55571975;1.8000;91.0
-398.555714354;1.8000;92.0
-398.555666964;1.8000;93.0
-398.555577692;1.8000;94.0
-398.555446666;1.8000;95.0
-398.555274024;1.8000;96.0
-398.555059914;1.8000;97.0
-398.554804493;1.8000;98.0
-398.554507927;1.8000;99.0
